1{'age_gps_data': '0.51', 'easting': 2279781.2637126297, 'latd': 44.565164525, 'lat_direction': 'N', 'timestamp': '185343.00', 'lond': 123.272790635, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674381', 'antenna_altitude': '47.646', 'geo_sep': '', 'latitude': '4433.9098715', 'num_sats': '11', 'horizontal_dil': '0.7', 'altitude_units': 'M', 'northing': 103622.70637698192}
2{'age_gps_data': '1.32', 'easting': 2279780.816549043, 'latd': 44.56516641666666, 'lat_direction': 'N', 'timestamp': '185505.00', 'lond': 123.27279635833334, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677815', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9099850', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9320514258}
1{'age_gps_data': '0.43', 'easting': 2279781.262869024, 'latd': 44.565164546666665, 'lat_direction': 'N', 'timestamp': '185459.00', 'lond': 123.27279064666666, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674388', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098728', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.7088149134}
3{'age_gps_data': '0.12', 'easting': 2279780.3747532847, 'latd': 44.565168293333336, 'lat_direction': 'N', 'timestamp': '185506.00', 'lond': 123.27280201333333, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681208', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9100976', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15587385185}
1{'age_gps_data': '0.20', 'easting': 2279781.261407183, 'latd': 44.565164545, 'lat_direction': 'N', 'timestamp': '185500.00', 'lond': 123.272790665, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674399', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098727', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70867979899}
2{'age_gps_data': '0.23', 'easting': 2279780.817026338, 'latd': 44.56516636833334, 'lat_direction': 'N', 'timestamp': '185506.00', 'lond': 123.27279635, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677810', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9099821', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92666118406}
3{'age_gps_data': '0.47', 'easting': 2279780.373802782, 'latd': 44.56516832166667, 'lat_direction': 'N', 'timestamp': '185507.00', 'lond': 123.27280202666667, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681216', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9100993', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15905667748}
1{'age_gps_data': '0.49', 'easting': 2279781.2593398173, 'latd': 44.56516452333334, 'lat_direction': 'N', 'timestamp': '185501.00', 'lond': 123.27279069, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674414', 'antenna_altitude': '47.648', 'geo_sep': '', 'latitude': '4433.9098714', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70634181332}
2{'age_gps_data': '0.49', 'easting': 2279780.816460076, 'latd': 44.565166393333335, 'lat_direction': 'N', 'timestamp': '185507.00', 'lond': 123.27279635833334, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677815', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9099836', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92946020514}
3{'age_gps_data': '0.20', 'easting': 2279780.3742823447, 'latd': 44.56516834333333, 'lat_direction': 'N', 'timestamp': '185508.00', 'lond': 123.27280202166666, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681213', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9101006', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.16144917905}
1{'age_gps_data': '0.19', 'easting': 2279781.2624657173, 'latd': 44.565164545, 'lat_direction': 'N', 'timestamp': '185502.00', 'lond': 123.27279065166667, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674391', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098727', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70864345506}
2{'age_gps_data': '0.26', 'easting': 2279780.816284408, 'latd': 44.56516641666666, 'lat_direction': 'N', 'timestamp': '185508.00', 'lond': 123.27279636166666, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677817', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9099850', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93206051178}
3{'age_gps_data': '0.54', 'easting': 2279780.3746718066, 'latd': 44.56516830666666, 'lat_direction': 'N', 'timestamp': '185509.00', 'lond': 123.272802015, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681209', 'antenna_altitude': '47.675', 'geo_sep': '', 'latitude': '4433.9100984', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1573590925}
1{'age_gps_data': '0.51', 'easting': 2279781.261708811, 'latd': 44.56516452, 'lat_direction': 'N', 'timestamp': '185503.00', 'lond': 123.27279066, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674396', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098712', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70588986296}
2{'age_gps_data': '0.55', 'easting': 2279780.818444829, 'latd': 44.565166393333335, 'lat_direction': 'N', 'timestamp': '185509.00', 'lond': 123.27279633333333, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677800', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9099836', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92939205933}
3{'age_gps_data': '0.33', 'easting': 2279780.374993633, 'latd': 44.56516832166667, 'lat_direction': 'N', 'timestamp': '185510.00', 'lond': 123.27280201166667, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681207', 'antenna_altitude': '47.676', 'geo_sep': '', 'latitude': '4433.9100993', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15901579056}
1{'age_gps_data': '0.28', 'easting': 2279781.262628676, 'latd': 44.56516451833333, 'lat_direction': 'N', 'timestamp': '185504.00', 'lond': 123.27279064833333, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674389', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098711', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70567297563}
2{'age_gps_data': '0.04', 'easting': 2279780.817405358, 'latd': 44.56516639833333, 'lat_direction': 'N', 'timestamp': '185510.00', 'lond': 123.27279634666667, 'gps_qual': '4', 'ref_station_id': '0375*1D\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677808', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9099839', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9299836643}
3{'age_gps_data': '0.43', 'easting': 2279780.3741806676, 'latd': 44.565168316666664, 'lat_direction': 'N', 'timestamp': '185511.00', 'lond': 123.27280202166666, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681213', 'antenna_altitude': '47.673', 'geo_sep': '', 'latitude': '4433.9100990', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15848778654}
2{'age_gps_data': '0.43', 'easting': 2279780.81685067, 'latd': 44.565166391666665, 'lat_direction': 'N', 'timestamp': '185511.00', 'lond': 123.27279635333333, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677812', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9099835', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92926148884}
1{'age_gps_data': '1.28', 'easting': 2279781.262174531, 'latd': 44.565164503333335, 'lat_direction': 'N', 'timestamp': '185505.00', 'lond': 123.27279065333333, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674392', 'antenna_altitude': '47.650', 'geo_sep': '', 'latitude': '4433.9098702', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70402082149}
3{'age_gps_data': '0.20', 'easting': 2279780.3742251513, 'latd': 44.565168328333336, 'lat_direction': 'N', 'timestamp': '185512.00', 'lond': 123.27280202166666, 'gps_qual': '4', 'ref_station_id': '0375*15\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681213', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9100997', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15978339687}
2{'age_gps_data': '0.20', 'easting': 2279780.8184396084, 'latd': 44.565166426666664, 'lat_direction': 'N', 'timestamp': '185512.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099856', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93309834413}
1{'age_gps_data': '0.22', 'easting': 2279781.2633706047, 'latd': 44.56516447, 'lat_direction': 'N', 'timestamp': '185506.00', 'lond': 123.27279063666667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674382', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098682', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70027364977}
3{'age_gps_data': '0.49', 'easting': 2279780.373020456, 'latd': 44.56516829, 'lat_direction': 'N', 'timestamp': '185513.00', 'lond': 123.272802035, 'gps_qual': '4', 'ref_station_id': '0375*12\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681221', 'antenna_altitude': '47.677', 'geo_sep': '', 'latitude': '4433.9100974', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15556273703}
1{'age_gps_data': '0.47', 'easting': 2279781.2639252916, 'latd': 44.565164476666666, 'lat_direction': 'N', 'timestamp': '185507.00', 'lond': 123.27279063, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674378', 'antenna_altitude': '47.651', 'geo_sep': '', 'latitude': '4433.9098686', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70099582616}
2{'age_gps_data': '0.49', 'easting': 2279780.8182680286, 'latd': 44.565166381666664, 'lat_direction': 'N', 'timestamp': '185513.00', 'lond': 123.272796335, 'gps_qual': '4', 'ref_station_id': '0375*1E\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677801', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9099829', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.92810099386}
3{'age_gps_data': '0.28', 'easting': 2279780.3743574703, 'latd': 44.565168328333336, 'lat_direction': 'N', 'timestamp': '185514.00', 'lond': 123.27280202, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681212', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9100997', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15977885388}
1{'age_gps_data': '0.22', 'easting': 2279781.2621808853, 'latd': 44.565164505, 'lat_direction': 'N', 'timestamp': '185508.00', 'lond': 123.27279065333333, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674392', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9098703', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70420590788}
2{'age_gps_data': '1.49', 'easting': 2279780.817411713, 'latd': 44.5651664, 'lat_direction': 'N', 'timestamp': '185514.00', 'lond': 123.27279634666667, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677808', 'antenna_altitude': '47.669', 'geo_sep': '', 'latitude': '4433.9099840', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93016875349}
3{'age_gps_data': '0.45', 'easting': 2279780.37603946, 'latd': 44.565168318333335, 'lat_direction': 'N', 'timestamp': '185515.00', 'lond': 123.27280199833334, 'gps_qual': '4', 'ref_station_id': '0375*14\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681199', 'antenna_altitude': '47.670', 'geo_sep': '', 'latitude': '4433.9100991', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15860927198}
1{'age_gps_data': '0.53', 'easting': 2279781.2621236923, 'latd': 44.56516449, 'lat_direction': 'N', 'timestamp': '185509.00', 'lond': 123.27279065333333, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674392', 'antenna_altitude': '47.655', 'geo_sep': '', 'latitude': '4433.9098694', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70254012477}
2{'age_gps_data': '0.24', 'easting': 2279780.8199014496, 'latd': 44.565166428333335, 'lat_direction': 'N', 'timestamp': '185515.00', 'lond': 123.27279631666667, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677790', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9099857', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93323345855}
3{'age_gps_data': '0.14', 'easting': 2279780.3731909017, 'latd': 44.5651683, 'lat_direction': 'N', 'timestamp': '185516.00', 'lond': 123.27280203333333, 'gps_qual': '4', 'ref_station_id': '0375*10\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681220', 'antenna_altitude': '47.672', 'geo_sep': '', 'latitude': '4433.9100980', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15666871611}
1{'age_gps_data': '0.30', 'easting': 2279781.2612864417, 'latd': 44.565164513333336, 'lat_direction': 'N', 'timestamp': '185510.00', 'lond': 123.272790665, 'gps_qual': '4', 'ref_station_id': '0375*11\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674399', 'antenna_altitude': '47.656', 'geo_sep': '', 'latitude': '4433.9098708', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70516314544}
2{'age_gps_data': '1.24', 'easting': 2279780.821482897, 'latd': 44.565166426666664, 'lat_direction': 'N', 'timestamp': '185516.00', 'lond': 123.27279629666667, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677778', 'antenna_altitude': '47.667', 'geo_sep': '', 'latitude': '4433.9099856', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93299385626}
3{'age_gps_data': '1.14', 'easting': 2279780.3722773916, 'latd': 44.56516830333333, 'lat_direction': 'N', 'timestamp': '185517.00', 'lond': 123.272802045, 'gps_qual': '4', 'ref_station_id': '0375*16\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681227', 'antenna_altitude': '47.671', 'geo_sep': '', 'latitude': '4433.9100982', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1570706917}
1{'age_gps_data': '0.43', 'easting': 2279781.2607687498, 'latd': 44.56516448166666, 'lat_direction': 'N', 'timestamp': '185511.00', 'lond': 123.27279067, 'gps_qual': '4', 'ref_station_id': '0375*1B\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674402', 'antenna_altitude': '47.654', 'geo_sep': '', 'latitude': '4433.9098689', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70166011807}
2{'age_gps_data': '0.12', 'easting': 2279780.818275517, 'latd': 44.565166418333334, 'lat_direction': 'N', 'timestamp': '185517.00', 'lond': 123.27279633666667, 'gps_qual': '4', 'ref_station_id': '0375*1F\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677802', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099851', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.9321774533}
3{'age_gps_data': '0.22', 'easting': 2279780.3724160655, 'latd': 44.565168305, 'lat_direction': 'N', 'timestamp': '185518.00', 'lond': 123.27280204333333, 'gps_qual': '4', 'ref_station_id': '0375*18\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681226', 'antenna_altitude': '47.665', 'geo_sep': '', 'latitude': '4433.9100983', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.15725123696}
1{'age_gps_data': '0.18', 'easting': 2279781.2621808853, 'latd': 44.565164505, 'lat_direction': 'N', 'timestamp': '185512.00', 'lond': 123.27279065333333, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674392', 'antenna_altitude': '47.653', 'geo_sep': '', 'latitude': '4433.9098703', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70420590788}
2{'age_gps_data': '1.12', 'easting': 2279780.818836558, 'latd': 44.565166426666664, 'lat_direction': 'N', 'timestamp': '185518.00', 'lond': 123.27279633, 'gps_qual': '4', 'ref_station_id': '0375*1A\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3677798', 'antenna_altitude': '47.664', 'geo_sep': '', 'latitude': '4433.9099856', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.93308471516}
3{'age_gps_data': '0.46', 'easting': 2279780.3709859997, 'latd': 44.56516831166667, 'lat_direction': 'N', 'timestamp': '185519.00', 'lond': 123.27280206166667, 'gps_qual': '4', 'ref_station_id': '0375*1C\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3681237', 'antenna_altitude': '47.666', 'geo_sep': '', 'latitude': '4433.9100987', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103623.1580415573}
1{'age_gps_data': '0.49', 'easting': 2279781.2594201616, 'latd': 44.565164475, 'lat_direction': 'N', 'timestamp': '185513.00', 'lond': 123.27279068666667, 'gps_qual': '4', 'ref_station_id': '0375*19\r\n', 'geo_sep_units': '', 'lon_direction': 'W', 'longitude': '12316.3674412', 'antenna_altitude': '47.660', 'geo_sep': '', 'latitude': '4433.9098685', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M', 'northing': 103622.70096520055}
