2{'timestamp': '185853.00', 'gps_qual': '4', 'latitude': '4433.8951761', 'age_gps_data': '0.47', 'lon_direction': 'W', 'antenna_altitude': '47.376', 'easting': 2279951.2649238054, 'geo_sep': '', 'northing': 103589.64047422726, 'lat_direction': 'N', 'lond': 123.27063754333334, 'longitude': '12316.2382526', 'latd': 44.564919601666666, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190000.00', 'gps_qual': '4', 'latitude': '4433.8949901', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '47.335', 'easting': 2279952.179071674, 'geo_sep': '', 'northing': 103589.26444478333, 'lat_direction': 'N', 'lond': 123.27062588, 'longitude': '12316.2375528', 'latd': 44.564916501666666, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190004.00', 'gps_qual': '4', 'latitude': '4433.8950795', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.347', 'easting': 2279951.720710592, 'geo_sep': '', 'northing': 103589.44583266322, 'lat_direction': 'N', 'lond': 123.270631725, 'longitude': '12316.2379035', 'latd': 44.56491799166667, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190004.00', 'gps_qual': '4', 'latitude': '4433.8951763', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.261760882, 'geo_sep': '', 'northing': 103589.64095334895, 'lat_direction': 'N', 'lond': 123.27063758333334, 'longitude': '12316.2382550', 'latd': 44.564919605, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190001.00', 'gps_qual': '4', 'latitude': '4433.8949907', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.340', 'easting': 2279952.182550033, 'geo_sep': '', 'northing': 103589.26543728076, 'lat_direction': 'N', 'lond': 123.27062583666667, 'longitude': '12316.2375502', 'latd': 44.56491651166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190005.00', 'gps_qual': '4', 'latitude': '4433.8950803', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.355', 'easting': 2279951.7224815204, 'geo_sep': '', 'northing': 103589.44725434855, 'lat_direction': 'N', 'lond': 123.27063170333334, 'longitude': '12316.2379022', 'latd': 44.564918005, 'geo_sep_units': '', 'ref_station_id': '0244*1D\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190005.00', 'gps_qual': '4', 'latitude': '4433.8951785', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.367', 'easting': 2279951.264149979, 'geo_sep': '', 'northing': 103589.64494809695, 'lat_direction': 'N', 'lond': 123.270637555, 'longitude': '12316.2382533', 'latd': 44.56491964166667, 'geo_sep_units': '', 'ref_station_id': '0244*1C\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190002.00', 'gps_qual': '4', 'latitude': '4433.8949894', 'age_gps_data': '0.33', 'lon_direction': 'W', 'antenna_altitude': '47.340', 'easting': 2279952.179556496, 'geo_sep': '', 'northing': 103589.26313101314, 'lat_direction': 'N', 'lond': 123.27062587333333, 'longitude': '12316.2375524', 'latd': 44.56491649, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190006.00', 'gps_qual': '4', 'latitude': '4433.8950789', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.348', 'easting': 2279951.719878588, 'geo_sep': '', 'northing': 103589.44474937674, 'lat_direction': 'N', 'lond': 123.270631735, 'longitude': '12316.2379041', 'latd': 44.56491798166667, 'geo_sep_units': '', 'ref_station_id': '0244*1F\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190006.00', 'gps_qual': '4', 'latitude': '4433.8951765', 'age_gps_data': '0.46', 'lon_direction': 'W', 'antenna_altitude': '47.360', 'easting': 2279951.2615089472, 'geo_sep': '', 'northing': 103589.64133260306, 'lat_direction': 'N', 'lond': 123.27063758666667, 'longitude': '12316.2382552', 'latd': 44.564919608333334, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190003.00', 'gps_qual': '4', 'latitude': '4433.8949943', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.351', 'easting': 2279952.183969483, 'geo_sep': '', 'northing': 103589.27205956727, 'lat_direction': 'N', 'lond': 123.27062582166667, 'longitude': '12316.2375493', 'latd': 44.564916571666664, 'geo_sep_units': '', 'ref_station_id': '0244*18\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '190007.00', 'gps_qual': '4', 'latitude': '4433.8951792', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.2631358877, 'geo_sep': '', 'northing': 103589.64628002513, 'lat_direction': 'N', 'lond': 123.27063756833333, 'longitude': '12316.2382541', 'latd': 44.564919653333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190007.00', 'gps_qual': '4', 'latitude': '4433.8951792', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.363', 'easting': 2279951.2631358877, 'geo_sep': '', 'northing': 103589.64628002513, 'lat_direction': 'N', 'lond': 123.27063756833333, 'longitude': '12316.2382541', 'latd': 44.564919653333334, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190004.00', 'gps_qual': '4', 'latitude': '4433.8949929', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.342', 'easting': 2279952.1817635046, 'geo_sep': '', 'northing': 103589.26954097766, 'lat_direction': 'N', 'lond': 123.27062584833334, 'longitude': '12316.2375509', 'latd': 44.564916548333336, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190008.00', 'gps_qual': '4', 'latitude': '4433.8950791', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.344', 'easting': 2279951.717906523, 'geo_sep': '', 'northing': 103589.4451876441, 'lat_direction': 'N', 'lond': 123.27063176, 'longitude': '12316.2379056', 'latd': 44.564917985, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190008.00', 'gps_qual': '4', 'latitude': '4433.8951786', 'age_gps_data': '0.55', 'lon_direction': 'W', 'antenna_altitude': '47.364', 'easting': 2279951.2608483895, 'geo_sep': '', 'northing': 103589.64524667151, 'lat_direction': 'N', 'lond': 123.27063759666666, 'longitude': '12316.2382558', 'latd': 44.56491964333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190005.00', 'gps_qual': '4', 'latitude': '4433.8949939', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.350', 'easting': 2279952.1848703083, 'geo_sep': '', 'northing': 103589.27128744125, 'lat_direction': 'N', 'lond': 123.27062581, 'longitude': '12316.2375486', 'latd': 44.564916565, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
3{'timestamp': '190009.00', 'gps_qual': '4', 'latitude': '4433.8951776', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.369', 'easting': 2279951.2643574653, 'geo_sep': '', 'northing': 103589.64327323344, 'lat_direction': 'N', 'lond': 123.27063755166667, 'longitude': '12316.2382531', 'latd': 44.564919626666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190009.00', 'gps_qual': '4', 'latitude': '4433.8951776', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.369', 'easting': 2279951.2643574653, 'geo_sep': '', 'northing': 103589.64327323344, 'lat_direction': 'N', 'lond': 123.27063755166667, 'longitude': '12316.2382531', 'latd': 44.564919626666665, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190006.00', 'gps_qual': '4', 'latitude': '4433.8949913', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.344', 'easting': 2279952.18152959, 'geo_sep': '', 'northing': 103589.26658412069, 'lat_direction': 'N', 'lond': 123.27062585, 'longitude': '12316.2375510', 'latd': 44.56491652166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '08', 'horizontal_dil': '1.1', 'altitude_units': 'M'}
2{'timestamp': '190010.00', 'gps_qual': '4', 'latitude': '4433.8950764', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.345', 'easting': 2279951.7170734894, 'geo_sep': '', 'northing': 103589.44021298457, 'lat_direction': 'N', 'lond': 123.27063176833333, 'longitude': '12316.2379061', 'latd': 44.56491794, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190010.00', 'gps_qual': '4', 'latitude': '4433.8951763', 'age_gps_data': '0.53', 'lon_direction': 'W', 'antenna_altitude': '47.368', 'easting': 2279951.263877964, 'geo_sep': '', 'northing': 103589.6408807179, 'lat_direction': 'N', 'lond': 123.27063755666667, 'longitude': '12316.2382534', 'latd': 44.564919605, 'geo_sep_units': '', 'ref_station_id': '0244*1B\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190007.00', 'gps_qual': '4', 'latitude': '4433.8949916', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.336', 'easting': 2279952.1744034886, 'geo_sep': '', 'northing': 103589.26738451142, 'lat_direction': 'N', 'lond': 123.27062594, 'longitude': '12316.2375564', 'latd': 44.564916526666664, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190011.00', 'gps_qual': '4', 'latitude': '4433.8950772', 'age_gps_data': '0.52', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279951.7175212423, 'geo_sep': '', 'northing': 103589.44168006442, 'lat_direction': 'N', 'lond': 123.27063176333333, 'longitude': '12316.2379058', 'latd': 44.564917953333335, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190011.00', 'gps_qual': '4', 'latitude': '4433.8951761', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.359', 'easting': 2279951.260425007, 'geo_sep': '', 'northing': 103589.64062856883, 'lat_direction': 'N', 'lond': 123.2706376, 'longitude': '12316.2382560', 'latd': 44.564919601666666, 'geo_sep_units': '', 'ref_station_id': '0244*1E\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190008.00', 'gps_qual': '4', 'latitude': '4433.8949918', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279952.1722991066, 'geo_sep': '', 'northing': 103589.26782731712, 'lat_direction': 'N', 'lond': 123.27062596666667, 'longitude': '12316.2375580', 'latd': 44.56491653, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190012.00', 'gps_qual': '4', 'latitude': '4433.8951771', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.365', 'easting': 2279951.262870221, 'geo_sep': '', 'northing': 103589.64239773154, 'lat_direction': 'N', 'lond': 123.27063757, 'longitude': '12316.2382542', 'latd': 44.564919618333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190012.00', 'gps_qual': '4', 'latitude': '4433.8951771', 'age_gps_data': '0.51', 'lon_direction': 'W', 'antenna_altitude': '47.365', 'easting': 2279951.262870221, 'geo_sep': '', 'northing': 103589.64239773154, 'lat_direction': 'N', 'lond': 123.27063757, 'longitude': '12316.2382542', 'latd': 44.564919618333334, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190009.00', 'gps_qual': '4', 'latitude': '4433.8949885', 'age_gps_data': '0.72', 'lon_direction': 'W', 'antenna_altitude': '47.342', 'easting': 2279952.173412739, 'geo_sep': '', 'northing': 103589.26167404279, 'lat_direction': 'N', 'lond': 123.27062595, 'longitude': '12316.2375570', 'latd': 44.564916475, 'geo_sep_units': '', 'ref_station_id': '0244*17\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190013.00', 'gps_qual': '4', 'latitude': '4433.8950810', 'age_gps_data': '0.48', 'lon_direction': 'W', 'antenna_altitude': '47.341', 'easting': 2279951.717630217, 'geo_sep': '', 'northing': 103589.44871792011, 'lat_direction': 'N', 'lond': 123.270631765, 'longitude': '12316.2379059', 'latd': 44.56491801666667, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190013.00', 'gps_qual': '4', 'latitude': '4433.8951779', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.365', 'easting': 2279951.262127117, 'geo_sep': '', 'northing': 103589.64390566666, 'lat_direction': 'N', 'lond': 123.27063758, 'longitude': '12316.2382548', 'latd': 44.56491963166667, 'geo_sep_units': '', 'ref_station_id': '0244*10\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190010.00', 'gps_qual': '4', 'latitude': '4433.8949882', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.337', 'easting': 2279952.1728644175, 'geo_sep': '', 'northing': 103589.26113693789, 'lat_direction': 'N', 'lond': 123.27062595666666, 'longitude': '12316.2375574', 'latd': 44.56491647, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190014.00', 'gps_qual': '4', 'latitude': '4433.8950787', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.347', 'easting': 2279951.7189396634, 'geo_sep': '', 'northing': 103589.44441097882, 'lat_direction': 'N', 'lond': 123.27063174666667, 'longitude': '12316.2379048', 'latd': 44.564917978333334, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190014.00', 'gps_qual': '4', 'latitude': '4433.8951765', 'age_gps_data': '0.49', 'lon_direction': 'W', 'antenna_altitude': '47.369', 'easting': 2279951.2653461588, 'geo_sep': '', 'northing': 103589.64120095875, 'lat_direction': 'N', 'lond': 123.27063753833333, 'longitude': '12316.2382523', 'latd': 44.564919608333334, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190011.00', 'gps_qual': '4', 'latitude': '4433.8949902', 'age_gps_data': '0.73', 'lon_direction': 'W', 'antenna_altitude': '47.334', 'easting': 2279952.174314591, 'geo_sep': '', 'northing': 103589.26479329169, 'lat_direction': 'N', 'lond': 123.27062594, 'longitude': '12316.2375564', 'latd': 44.564916503333336, 'geo_sep_units': '', 'ref_station_id': '0244*15\r\n', 'num_sats': '10', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190015.00', 'gps_qual': '4', 'latitude': '4433.8951767', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.378', 'easting': 2279951.2646972695, 'geo_sep': '', 'northing': 103589.64159382973, 'lat_direction': 'N', 'lond': 123.27063754666666, 'longitude': '12316.2382528', 'latd': 44.56491961166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190015.00', 'gps_qual': '4', 'latitude': '4433.8951767', 'age_gps_data': '0.74', 'lon_direction': 'W', 'antenna_altitude': '47.378', 'easting': 2279951.2646972695, 'geo_sep': '', 'northing': 103589.64159382973, 'lat_direction': 'N', 'lond': 123.27063754666666, 'longitude': '12316.2382528', 'latd': 44.56491961166667, 'geo_sep_units': '', 'ref_station_id': '0244*13\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190012.00', 'gps_qual': '4', 'latitude': '4433.8949954', 'age_gps_data': '0.40', 'lon_direction': 'W', 'antenna_altitude': '47.338', 'easting': 2279952.1790112634, 'geo_sep': '', 'northing': 103589.27426802553, 'lat_direction': 'N', 'lond': 123.270625885, 'longitude': '12316.2375531', 'latd': 44.56491659, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190016.00', 'gps_qual': '4', 'latitude': '4433.8950778', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.340', 'easting': 2279951.715971529, 'geo_sep': '', 'northing': 103589.44284506142, 'lat_direction': 'N', 'lond': 123.27063178333333, 'longitude': '12316.2379070', 'latd': 44.564917963333336, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190016.00', 'gps_qual': '4', 'latitude': '4433.8951763', 'age_gps_data': '0.56', 'lon_direction': 'W', 'antenna_altitude': '47.372', 'easting': 2279951.2640102822, 'geo_sep': '', 'northing': 103589.64087617863, 'lat_direction': 'N', 'lond': 123.270637555, 'longitude': '12316.2382533', 'latd': 44.564919605, 'geo_sep_units': '', 'ref_station_id': '0244*14\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190013.00', 'gps_qual': '4', 'latitude': '4433.8949965', 'age_gps_data': '0.71', 'lon_direction': 'W', 'antenna_altitude': '47.339', 'easting': 2279952.177757936, 'geo_sep': '', 'northing': 103589.27634938154, 'lat_direction': 'N', 'lond': 123.27062590166666, 'longitude': '12316.2375541', 'latd': 44.564916608333334, 'geo_sep_units': '', 'ref_station_id': '0244*16\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
3{'timestamp': '190017.00', 'gps_qual': '4', 'latitude': '4433.8951768', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.373', 'easting': 2279951.2643066663, 'geo_sep': '', 'northing': 103589.64179253671, 'lat_direction': 'N', 'lond': 123.27063755166667, 'longitude': '12316.2382531', 'latd': 44.56491961333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
2{'timestamp': '190017.00', 'gps_qual': '4', 'latitude': '4433.8951768', 'age_gps_data': '0.70', 'lon_direction': 'W', 'antenna_altitude': '47.373', 'easting': 2279951.2643066663, 'geo_sep': '', 'northing': 103589.64179253671, 'lat_direction': 'N', 'lond': 123.27063755166667, 'longitude': '12316.2382531', 'latd': 44.56491961333333, 'geo_sep_units': '', 'ref_station_id': '0244*19\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
1{'timestamp': '190014.00', 'gps_qual': '4', 'latitude': '4433.8949947', 'age_gps_data': '0.39', 'lon_direction': 'W', 'antenna_altitude': '47.341', 'easting': 2279952.1822747546, 'geo_sep': '', 'northing': 103589.27285892889, 'lat_direction': 'N', 'lond': 123.27062584333333, 'longitude': '12316.2375506', 'latd': 44.56491657833333, 'geo_sep_units': '', 'ref_station_id': '0244*11\r\n', 'num_sats': '09', 'horizontal_dil': '0.8', 'altitude_units': 'M'}
2{'timestamp': '190018.00', 'gps_qual': '4', 'latitude': '4433.8950789', 'age_gps_data': '0.44', 'lon_direction': 'W', 'antenna_altitude': '47.346', 'easting': 2279951.7136596595, 'geo_sep': '', 'northing': 103589.44496273156, 'lat_direction': 'N', 'lond': 123.27063181333334, 'longitude': '12316.2379088', 'latd': 44.56491798166667, 'geo_sep_units': '', 'ref_station_id': '0244*1A\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
3{'timestamp': '190018.00', 'gps_qual': '4', 'latitude': '4433.8951768', 'age_gps_data': '0.45', 'lon_direction': 'W', 'antenna_altitude': '47.378', 'easting': 2279951.264571301, 'geo_sep': '', 'northing': 103589.64178345725, 'lat_direction': 'N', 'lond': 123.27063754833334, 'longitude': '12316.2382529', 'latd': 44.56491961333333, 'geo_sep_units': '', 'ref_station_id': '0244*12\r\n', 'num_sats': '09', 'horizontal_dil': '0.9', 'altitude_units': 'M'}
